,AAPL,ACN,ADBE,ADI,ADP,ADS,ADSK,AKAM,AMAT,APH,ATVI,AVGO,CA,CRM,CSCO,CSRA,CTSH,CTXS,EA,EBAY,FB,FFIV,FIS,FISV,FLIR,FSLR,GLW,GOOG,GOOGL,GPN,HPE,HPQ,HRS,IBM,INTC,INTU,JNPR,KLAC,LRCX,MA,MCHP,MSFT,MSI,MU,NFLX,NTAP,NVDA,ORCL,PAYX,PYPL,QCOM,QRVO,RHT,STX,SWKS,SYMC,TDC,TEL,TSS,TXN,V,VRSN,WDC,WU,XLNX,XRX
414,144.729996,124.059998,142.990005,78.949997,103.230003,256.600006,103.470001,49.630001,44.209999,73.75,58.43,242.0,34.310001,88.260002,31.049999,31.879999,67.18,78.0,107.629997,34.970001,153.369995,128.089996,87.279999,122.739998,35.709999,39.599998,30.559999,929.539978,950.52002,88.480003,12.963537,17.83,113.900002,153.259995,33.639999,132.179993,29.200001,95.639999,151.309998,122.809998,78.760002,70.0,87.379997,30.549999,152.369995,38.549999,153.850006,49.529999,57.669998,54.919998,55.630001,64.989998,97.160004,38.369999,100.050003,29.02,28.620001,79.58000200000002,58.93,78.779999,95.080002,95.239998,89.379997,18.690001,67.139999,28.860001
415,145.869995,124.300003,144.0,80.400002,102.800003,260.559998,105.610001,50.139999,45.68,74.16999799999998,58.59,243.0,34.360001000000004,89.220001,31.25,32.34,68.050003,79.400002,109.5,35.529999,156.490005,129.419998,88.0,122.779999,36.610001,40.200001,30.52,938.679993,960.859985,88.809998,12.99457,18.08,115.440002,153.479996,34.279999,133.490005,29.27,97.709999,155.410004,125.0,79.93,70.690002,88.199997,31.77,155.770004,39.450001,158.300003,50.02,56.830002,56.599998,55.790001,66.290001,98.089996,39.330002,101.449997,29.24,28.9,79.839996,59.830002,79.459999,95.980003,96.150002,92.900002,18.9,68.0,29.110001
416,145.5,125.699997,145.910004,80.32,102.489998,261.649994,107.489998,50.639999,45.279999,74.620003,61.400002,247.119995,34.330002,90.559998,31.26,32.82,68.260002,80.550003,110.830002,36.610001,158.740005,129.550003,88.870003,123.459999,37.299999,41.900002,30.82,946.289978,970.799988,90.519997,13.025601,18.02,115.660004,153.699997,34.330002,133.449997,29.24,98.0,155.050003,125.620003,80.379997,71.5,88.58000200000002,31.549999,158.509995,40.169998,163.0,50.549999,57.380001,57.299999,56.380001,67.300003,99.0,37.619999,102.0,30.059999,29.040001,81.160004,60.299999,80.410004,96.419998,96.639999,93.510002,19.049999,68.040001,29.01
417,147.970001,126.190002,145.589996,80.720001,101.610001,264.549988,107.459999,50.200001,45.380001,74.650002,60.849998,248.630005,34.610001000000004,89.790001,31.370001,32.830002,68.279999,80.650002,109.610001,36.91,160.130005,123.540001,89.5,123.669998,37.82,41.619999,30.82,952.0,974.0,90.889999,13.266098,18.09,115.220001,154.009995,34.48,132.889999,29.110001,97.949997,155.690002,125.559998,79.879997,72.239998,88.239998,31.35,159.300003,42.040001,161.28999299999995,50.27,57.349998,58.139999,56.5,67.709999,98.050003,38.400002,103.419998,30.42,29.389999,81.220001,60.889999,80.949997,96.139999,97.309998,93.360001,18.98,68.0,29.25
418,148.820007,126.769997,146.160004,81.610001,101.379997,265.100006,108.900002,50.889999,46.200001,74.57,60.82,250.789993,34.439999,89.980003,31.5,32.779999,68.779999,80.989998,109.019997,37.029999,160.25,124.32,89.620003,124.07,37.77,43.0,31.190001,957.0,976.320007,92.129997,13.335919,18.42,115.0,153.589996,34.740002000000004,132.96000700000002,29.0,100.0,157.779999,127.260002,80.900002,72.800003,88.43,31.67,162.910004,43.200001,166.330002,50.310001,57.110001,57.529999,56.73,67.300003,98.480003,39.0,104.019997,30.110001,29.559999,81.440002,60.630001,81.82,97.110001,96.989998,94.150002,19.030001,66.239998,29.370001
419,149.199997,126.25,146.470001,80.959999,100.940002,261.350006,106.669998,51.689999,46.02,74.620003,60.610001,247.25999500000003,34.34,89.0,31.41,32.860001000000004,68.779999,81.25,110.0,36.939999,159.660004,125.949997,89.540001,125.120003,38.150002,42.799999,31.299999,953.0,973.359985,90.940002,13.343678,18.450001,113.089996,152.360001,34.43,132.690002,28.940001,99.059998,157.0,127.110001,80.809998,73.089996,88.089996,31.639999,176.119995,43.25,161.779999,50.34,56.759998,57.5,56.34,66.889999,98.25,39.060001,103.050003,30.5,29.450001,81.349998,60.509998,81.5,96.849998,97.940002,94.160004,18.99,65.900002,29.35
420,150.479996,127.5,147.889999,81.349998,101.5,262.23999,108.5,51.630001,46.900002,75.16999799999998,61.57,252.0,34.029999,89.349998,31.51,32.900002,68.800003,81.239998,110.43,36.950001,163.589996,126.940002,89.900002,125.410004,38.419998,45.040001,31.42,967.840027,990.01001,92.080002,13.382467000000002,18.42,114.139999,150.020004,34.68,133.429993,29.0,100.639999,160.5,127.730003,82.07,73.5,88.809998,32.049999,182.970001,43.880001,166.330002,50.459999,56.75,58.310001,56.459999,67.25,98.989998,39.0,104.5,30.559999,29.33,82.0,61.599998,82.489998,97.639999,98.68,94.419998,18.969999,65.91999799999999,29.379999
421,151.5,127.900002,149.070007,80.349998,102.93,243.880005,109.720001,52.099998,47.110001,75.480003,61.419998,254.5,34.639999,89.709999,31.91,33.259998,69.75,82.82,111.610001,37.169998,164.800003,127.93,89.849998,125.830002,38.349998,45.849998,31.42,975.0,997.0,92.779999,13.708301,18.940001,114.589996,147.529999,34.540001000000004,135.169998,29.379999,101.68,164.979996,128.399994,82.510002,74.18,89.779999,31.93,183.839996,44.18,165.929993,51.139999,56.860001,58.75,55.110001,67.720001,99.410004,39.240002,106.18,30.92,29.49,83.089996,61.669998,82.199997,99.110001,98.870003,95.0,19.190001,65.709999,29.459999
422,149.990005,128.53999299999998,149.160004,80.07,102.68,235.979996,109.410004,52.25,46.779999,75.449997,60.740002,251.52999900000003,34.470001,90.339996,31.860001,33.57,69.66999799999999,82.18,111.5,36.200001,164.160004,127.0,89.779999,125.779999,38.259998,46.029999,31.66,962.25,989.0,93.629997,13.855702,18.940001,113.919998,147.589996,34.540001000000004,134.690002,29.59,100.970001,163.919998,128.529999,82.0,73.449997,89.989998,31.9,182.720001,44.560001,166.669998,50.869999,56.779999,59.0,53.66,68.720001,98.730003,39.48,106.730003,31.01,29.450001,82.290001,61.349998,81.459999,99.599998,98.510002,94.699997,19.09,65.489998,29.299999
423,150.580002,128.270004,149.160004,78.959999,104.339996,236.630005,109.589996,52.150002,46.68,75.699997,60.950001,253.289993,34.43,89.650002,31.860001,33.599998,69.959999,81.760002,112.220001,36.450001,164.639999,126.529999,89.989998,126.510002,38.139999,45.209999,31.85,972.219971,994.099976,93.849998,13.948797,19.120001,114.080002,147.0,34.73,134.979996,29.379999,99.959999,163.5,129.389999,81.0,73.529999,90.510002,32.0,188.690002,44.400002,168.389999,50.799999,57.139999,58.900002,53.75,69.279999,98.940002,39.630001,107.650002,31.209999,29.139999,81.989998,61.599998,81.860001,99.550003,98.870003,94.940002,19.08,64.900002,29.73
424,151.800003,128.25,149.820007,78.790001,103.690002,240.889999,110.910004,52.360001,46.630001,75.879997,61.610001,252.800003,34.810001,89.730003,31.9,33.639999,69.959999,81.589996,113.970001,36.330002,165.009995,126.529999,90.089996,126.5,38.450001,45.610001,31.9,953.809998,970.700012,95.050003,13.840186,19.27,114.419998,146.570007,34.549999,136.830002,29.52,99.980003,164.080002,130.0,80.5,73.800003,90.889999,30.799999,187.789993,44.580002,165.220001,50.91,57.049999,58.73,53.200001,69.199997,99.519997,32.330002,106.389999,31.1,29.309999,82.089996,62.619999,81.050003,100.650002,99.959999,91.040001,19.25,64.32,30.59
425,153.350006,129.0,148.619995,80.139999,103.559998,242.669998,112.5,49.950001,46.610001,76.199997,61.150002,254.690002,35.029999,90.629997,32.119999,33.450001,70.209999,82.0,115.459999,36.360001,166.009995,128.679993,90.0,126.629997,38.700001,45.950001,31.540001,954.679993,972.780029,95.050003,13.886734,19.440001,115.269997,146.270004,34.700001,137.0,28.209999,98.489998,165.399994,129.919998,81.550003,74.339996,91.510002,29.85,187.699997,44.869999,167.679993,51.150002,57.52,58.48,53.290001,69.529999,100.07,33.349998,107.0,31.549999,29.889999,84.650002,64.230003,83.0,100.010002,101.32,94.260002,19.469999,64.57,31.07
426,153.75,129.699997,149.869995,80.83000200000002,103.5,243.0,114.970001,45.669998,47.5,74.970001,63.169998,258.209991,34.650002,91.25,31.73,33.25,70.059998,81.800003,119.010002,37.09,174.699997,118.25,90.919998,126.889999,38.43,46.0,30.42,951.780029,969.179993,95.489998,13.731575,19.33,115.639999,145.0,34.779999,136.899994,28.15,100.889999,168.919998,132.0,82.980003,73.760002,91.989998,30.27,189.889999,44.32,168.270004,51.299999,58.029999,61.0,53.080002,69.620003,101.0,32.5,107.610001,30.92,30.370001,80.66999799999998,64.129997,82.129997,100.970001,102.339996,93.010002,19.57,66.599998,30.58
427,149.889999,127.980003,145.770004,79.239998,115.25,240.179993,110.599998,46.060001,45.900002,75.940002,60.759998,248.919998,31.43,90.0,31.450001,32.759998,69.540001,79.33000200000002,114.0,36.080002,169.070007,118.769997,91.0,126.639999,37.209999,48.82,29.48,929.400024,947.98999,94.160004,13.576416,19.09,113.82,144.809998,35.130001,136.479996,27.67,97.739998,164.25,128.96000700000002,80.66999799999998,72.66999799999998,91.989998,29.959999,182.0,43.66,160.28999299999995,50.189999,59.490002,59.799999,52.27,68.870003,98.419998,32.299999,106.639999,30.860001,31.75,80.25,63.029999,80.41999799999998,99.120003,103.370003,88.0,19.66,63.380001,30.48
428,149.899994,128.5,146.360001,79.459999,118.0,241.300003,111.650002,46.970001,45.43,76.480003,61.549999,250.979996,31.049999,90.809998,31.540001,32.84,69.550003,79.989998,119.050003,36.09,172.0,122.150002,91.18,126.82,36.43,48.91,29.43,941.890015,960.0,94.93,13.653996,19.200001,114.800003,144.380005,35.470001,135.559998,27.870001,94.580002,162.600006,128.0,81.0,73.300003,91.220001,29.43,184.259995,43.669998,164.940002,50.48,57.810001,59.369999,53.099998,69.190002,98.860001,32.73,106.370003,31.07,31.610001,82.089996,63.889999,80.83000200000002,99.5,102.639999,86.120003,19.68,63.700001,30.51
429,149.100006,129.100006,147.479996,79.230003,118.790001,242.020004,111.269997,47.43,44.389999,77.769997,62.259998,248.229996,31.07,91.370003,31.59,32.779999,69.389999,79.190002,117.57,35.82,169.820007,121.080002,91.709999,128.570007,37.389999,49.849998,29.26,932.380005,947.809998,95.0,13.615206,19.139999,113.620003,145.0,35.66,137.639999,28.02,92.849998,160.440002,128.660004,80.610001,73.099998,91.050003,28.219999,182.490005,43.720001,162.130005,50.150002,57.900002,59.0,53.299999,68.66999799999999,99.029999,33.049999,105.110001,31.16,31.82,80.699997,63.779999,81.599998,100.360001,101.0,85.290001,19.77,63.299999,30.950001
430,159.279999,129.699997,147.559998,79.489998,115.650002,239.880005,111.080002,47.43,44.349998,77.610001,62.599998,254.600006,31.02,91.349998,31.57,32.889999,69.440002,79.550003,117.110001,35.689999,170.300003,120.07,91.900002,124.540001,37.07,49.099998,29.67,928.609985,948.369995,95.410004,13.646237,19.190001,116.050003,145.119995,36.330002,137.490005,28.290001,93.18,158.970001,129.740005,80.68,72.550003,91.900002,28.959999,182.220001,43.650002,165.75,50.259998,56.529999,59.669998,53.299999,69.370003,100.150002,33.459999,106.82,31.25,32.490002000000004,80.110001,63.990002,82.010002,101.029999,99.300003,86.489998,19.709999,63.66,32.560001
431,157.050003,129.220001,147.470001,78.66999799999998,113.690002,240.210007,107.949997,47.560001,42.700001,77.739998,63.009998,252.809998,31.75,90.0,31.59,32.389999,67.83000200000001,79.32,117.379997,35.970001,169.300003,119.040001,91.059998,124.169998,37.360001,48.889999,29.74,930.340027,949.099976,94.449997,13.452289000000002,19.1,115.959999,144.429993,36.549999,136.949997,28.26,89.870003,149.5,130.399994,79.870003,72.190002,90.510002,28.389999,180.529999,43.34,164.369995,49.919998,56.580002,59.16,53.16,66.300003,98.419998,33.509998,104.43,30.299999,32.18,80.739998,63.580002,81.300003,100.940002,99.419998,84.5,19.440001,62.220001,32.57
432,156.070007,130.059998,148.25,78.089996,113.5,240.990005,108.349998,48.09,42.849998,78.07,63.02,250.740005,31.950001,90.610001,31.67,33.0,70.800003,77.510002,119.150002,35.86000100000001,168.970001,119.82,90.620003,124.400002,37.66,47.360001,29.370001,926.75,943.950012,95.730003,13.413499,19.33,117.260002,145.0,36.450001,137.550003,28.440001,89.019997,149.350006,130.220001,81.43,72.400002,91.589996,27.860001,179.600006,43.07,167.399994,50.18,56.369999,58.619999,53.0,66.699997,98.370003,33.709999,101.669998,30.389999,32.369999,80.029999,64.120003,81.629997,100.959999,100.379997,84.790001,20.07,63.240002,32.290001000000004
433,157.059998,129.830002,147.740005,79.650002,111.5,238.539993,108.669998,47.959999,42.860001,77.58000200000002,62.139999,249.389999,32.0,90.550003,31.790001,32.5,71.089996,78.059998,117.599998,35.61000100000001,169.949997,119.830002,90.190002,123.089996,37.580002,48.110001,29.299999,929.059998,947.52002,97.57,13.568658,19.370001,116.690002,145.0,36.389999,136.270004,28.18,89.029999,150.449997,129.990005,83.58000200000002,72.800003,90.349998,27.93,181.0,42.830002,168.389999,50.0,56.009998,59.18,52.5,66.82,98.269997,33.400002,102.290001,29.049999,31.91,80.339996,64.010002,81.440002,100.919998,99.25,81.160004,19.700001,63.119999,32.220001
434,158.600006,129.320007,148.139999,78.660004,112.199997,238.020004,109.379997,47.169998,44.040001,77.639999,62.310001,251.979996,32.240002000000004,90.18,31.75,32.279999,69.989998,78.18,116.5,35.959999,171.880005,119.68,90.43,123.449997,37.48,48.66,29.16,927.090027,944.289978,96.309998,13.646237,19.299999,117.260002,142.0,36.369999,136.029999,28.26,91.989998,155.850006,130.130005,84.93,72.089996,89.18,28.610001,181.369995,42.66,173.889999,49.540001,55.900002,59.610001,52.549999,68.410004,98.470001,33.389999,104.5,28.82,31.790001,80.739998,64.099998,81.989998,101.5,99.279999,80.790001,19.33,63.450001,32.439999
435,159.259995,129.009995,146.679993,78.519997,108.839996,235.0,107.690002,47.18,43.389999,77.760002,60.630001,249.52999900000003,32.200001,89.639999,31.549999,32.139999,70.019997,76.239998,115.550003,36.130001,169.979996,118.089996,89.440002,123.269997,37.650002,47.5,29.17,920.609985,938.450012,97.0,13.615206,19.219999,116.75,141.75,36.279999,136.0,28.08,90.080002,155.46000700000005,129.089996,83.91999799999998,72.25,88.129997,28.51,171.429993,42.490002,168.429993,48.98,54.84,58.970001,52.049999,68.809998,97.339996,32.740002000000004,103.699997,28.26,31.459999,80.379997,64.010002,81.970001,100.760002,98.419998,80.720001,19.209999,62.869999,32.060001
436,159.899994,129.220001,147.229996,77.470001,108.800003,229.330002,106.559998,47.049999,43.369999,78.059998,60.84,246.660004,32.360001000000004,89.66999799999998,31.559999,32.720001,70.510002,75.629997,115.410004,35.950001,170.059998,117.669998,89.269997,122.610001,37.59,47.240002,29.190001,917.549988,935.0,95.830002,13.653996,19.219999,117.860001,141.639999,36.400002,135.990005,28.16,90.790001,153.860001,129.169998,82.949997,71.900002,87.849998,28.299999,174.029999,42.009998,172.160004,48.959999,54.610001,59.240002,52.540001,68.639999,97.0,32.360001000000004,103.599998,28.360001,31.379999,80.629997,64.029999,81.800003,100.540001,99.290001,80.510002,19.190001,62.349998,32.18
437,156.600006,128.669998,145.25,76.760002,108.769997,221.419998,105.75,46.380001,42.029999,78.010002,60.259998,240.050003,32.18,87.550003,31.23,32.130001,70.129997,74.83000200000002,113.739998,35.16,167.949997,117.129997,89.059998,122.879997,37.48,46.57,28.67,907.969971,923.710022,93.589996,13.343678,18.940001,118.269997,142.449997,36.259998,136.729996,27.440001,88.099998,149.850006,128.160004,81.400002,71.610001,87.150002,27.440001,169.860001,41.439999,157.139999,48.18,54.900002,57.849998,52.389999,67.66999799999999,96.099998,32.25,101.709999,27.690001,30.77,78.800003,63.279999,80.58000200000002,99.550003,97.75,79.050003,18.860001,61.830002,31.41
438,159.320007,128.880005,147.809998,78.660004,109.339996,224.669998,109.199997,46.59,43.700001,78.370003,61.5,246.860001,32.240002000000004,89.290001,31.690001,32.599998,71.099998,75.190002,116.709999,35.439999,170.089996,118.900002,90.0,122.970001,37.639999,47.549999,29.299999,922.530029,939.070007,94.199997,13.568658,19.07,119.0,142.0,36.119999,137.399994,27.709999,91.470001,156.600006,129.229996,83.379997,73.059998,88.110001,28.82,169.800003,42.369999,159.669998,48.48,54.77,58.610001,53.040001,69.540001,99.389999,32.650002,104.040001,28.6,31.0,79.0,63.549999,81.480003,100.980003,98.690002,80.93,19.049999,63.049999,31.98
439,160.660004,129.410004,149.559998,79.93,110.019997,223.0,109.019997,46.82,44.040001,79.230003,62.139999,253.119995,32.599998,90.349998,31.85,32.740002000000004,71.860001,75.800003,117.230003,35.24000200000001,171.490005,119.43,90.470001,124.029999,37.740002,48.98,28.52,924.22998,941.030029,94.57,13.622964,19.01,120.029999,142.550003,36.299999,138.399994,28.02,91.440002,158.589996,131.419998,84.059998,73.589996,88.720001,29.5,171.529999,42.959999,168.610001,48.889999,55.049999,59.299999,53.66,71.339996,99.739998,32.59,105.730003,28.57,31.08,79.75,63.790001,82.07,102.360001,99.160004,83.029999,19.139999,63.189999,32.150002
440,161.940002,129.660004,150.699997,80.010002,111.82,227.110001,110.360001,46.41,44.349998,79.150002,62.130001,254.320007,32.599998,91.050003,32.099998,32.380001,71.980003,74.949997,117.489998,35.23,171.25,118.870003,90.169998,124.980003,37.869999,49.82,28.6,925.289978,941.25,94.43,13.762607,18.98,119.989998,141.78999299999995,35.98,137.339996,27.6,91.010002,161.449997,132.169998,84.389999,73.339996,88.050003,30.02,167.5,42.0,167.589996,48.970001,55.689999,59.950001,54.060001,71.900002,100.190002,32.34,106.099998,28.389999,31.040001,79.339996,64.41999799999999,82.41999799999998,102.760002,98.739998,84.199997,19.25,63.0,32.419998
441,160.520004,129.880005,151.660004,79.800003,110.690002,227.970001,110.07,46.389999,44.330002,79.050003,62.57,253.0,32.509998,92.0,31.49,32.119999,71.82,75.849998,119.190002,35.5,169.339996,117.959999,91.440002,124.099998,38.23,48.849998,28.290001,925.780029,942.950012,94.419998,13.591931,18.879999,119.349998,142.520004,35.599998,137.699997,27.59,91.5,162.5,132.160004,83.389999,73.58000200000002,87.639999,30.32,169.229996,40.369999,164.809998,49.169998,56.169998,60.150002,53.189999,72.110001,101.440002,32.299999,105.480003,28.129999,30.700001,79.040001,65.32,81.949997,103.330002,98.839996,85.480003,19.360001,62.400002,32.25
442,157.860001,127.730003,147.740005,77.599998,104.199997,222.559998,107.860001,45.459999,44.77,78.839996,61.27,247.330002,32.34,90.82,31.0,31.91,69.699997,74.400002,116.0,34.830002,166.839996,117.68,89.5,120.940002,37.849998,47.799999,27.82,910.309998,926.97998,93.739998,13.390225,18.6,118.970001,140.869995,35.29000100000001,133.949997,27.110001,90.089996,160.199997,130.559998,81.91999799999998,72.269997,86.989998,29.959999,165.949997,39.619999,163.669998,48.450001,54.990002,59.360001,52.259998,71.709999,100.540001,31.58,102.57,27.950001,30.219999,77.449997,65.010002,80.089996,102.080002,97.790001,82.459999,18.950001,61.290001,31.75
443,157.5,127.489998,148.050003,77.809998,104.519997,221.080002,108.370003,45.290001,44.110001,78.300003,62.0,251.889999,32.400002,90.949997,30.370001,31.51,70.16999799999999,74.58000200000002,116.849998,35.130001,167.160004,116.699997,89.83000200000002,120.639999,37.700001,48.16,27.9,910.0,925.77002,93.690002,13.343678,18.48,118.699997,139.589996,35.09,134.479996,27.129999,89.93,161.119995,131.350006,81.849998,72.470001,86.709999,30.530001,166.910004,39.759998,162.490005,48.650002,54.98,59.330002,52.0,69.620003,100.839996,31.469999,102.580002,28.389999,30.02,77.889999,64.889999,80.139999,102.620003,98.110001,82.980003,18.85,61.0,31.389999
444,158.229996,128.559998,150.139999,78.120003,104.870003,222.0,110.309998,45.040001,43.619999,78.91999799999998,62.09,251.830002,32.490002000000004,92.43,30.85,31.85,69.720001,75.379997,117.279999,34.369999,168.279999,116.239998,91.129997,121.150002,37.43,46.279999,28.27,912.719971,926.960022,94.739998,13.467804999999998,18.629999,118.860001,140.639999,35.02,136.139999,27.299999,89.940002,159.21000700000005,132.509995,81.889999,72.349998,87.449997,29.85,167.759995,39.169998,160.490005,49.119999,56.080002,59.720001,52.209999,69.739998,103.220001,31.67,101.639999,28.01,30.209999,78.650002,65.870003,80.339996,103.440002,99.029999,84.480003,18.91,61.25,31.34
445,159.070007,128.679993,152.179993,78.5,103.43,221.679993,110.910004,45.549999,44.200001,79.190002,63.68,253.919998,32.389999,92.139999,31.209999,31.66,70.010002,75.730003,118.650002,34.619999,168.839996,116.580002,91.349998,122.220001,37.73,46.099998,28.24,921.929993,937.0,95.489998,13.615206,19.040001,119.68,140.699997,34.540001000000004,138.25,27.42,91.209999,163.139999,133.179993,82.010002,72.959999,86.160004,29.969999,168.350006,38.490002,161.199997,49.060001,55.950001,60.299999,52.299999,70.529999,104.129997,31.120001,102.529999,28.690001,30.24,78.16999799999998,66.25,80.239998,103.769997,99.839996,86.41999799999998,18.99,60.970001,31.25
446,160.429993,128.589996,151.220001,79.349998,103.599998,221.380005,110.580002,45.509998,44.299999,79.480003,64.309998,258.670013,32.470001,93.699997,30.950001,31.4,70.120003,74.959999,118.489998,34.860001000000004,168.880005,116.260002,91.580002,122.050003,37.599998,46.610001,28.530001,928.659973,943.710022,94.739998,13.74709,18.83,119.32,142.5,34.700001,135.270004,27.440001,91.709999,162.21000700000005,133.229996,82.949997,72.739998,86.440002,30.549999,169.860001,38.759998,167.100006,49.07,55.830002,60.220001,52.369999,70.989998,104.540001,31.110001,102.93,29.24,30.620001,78.690002,67.209999,81.160004,103.32,101.120003,89.0,19.059999,64.0,32.0
447,159.649994,129.320007,152.0,79.57,104.870003,223.339996,115.0,45.490002,43.790001,79.790001,63.630001,252.25,32.549999,94.150002,31.389999,31.18,70.089996,75.870003,118.190002,34.98,167.860001,117.639999,91.589996,121.989998,37.689999,47.369999,28.610001,923.48999,939.210022,94.370003,13.956554999999998,19.540001,119.300003,143.300003,34.82,135.660004,27.610001,90.709999,159.300003,133.300003,82.82,72.860001,86.760002,30.299999,168.580002,38.970001,166.169998,49.439999,55.77,60.330002,52.779999,70.519997,105.379997,31.07,102.739998,29.51,30.77,78.699997,66.989998,81.58000200000002,103.650002,101.779999,89.150002,19.0,64.519997,32.16
448,160.139999,129.71000700000002,151.869995,79.209999,104.879997,223.389999,115.059998,45.060001,43.360001,80.0,63.09,247.039993,32.630001,94.080002,31.6,31.51,69.980003,75.540001,117.519997,34.75,166.910004,117.589996,91.639999,122.660004,37.98,47.509998,28.74,916.0,931.880005,93.650002,13.948797,19.35,120.279999,144.110001,34.779999,137.28999299999998,27.6,90.599998,158.330002,133.149994,83.059998,73.059998,87.019997,30.43,166.429993,38.73,164.580002,49.389999,56.380001,60.310001,51.77,71.150002,105.400002,31.34,102.089996,29.59,30.9,78.559998,66.720001,81.440002,103.650002,101.93,91.029999,19.08,64.75,32.419998
449,160.100006,128.470001,150.550003,78.690002,103.989998,221.649994,109.650002,44.810001,43.02,79.33000200000002,62.040001,241.289993,32.450001,92.75,31.26,31.040001,69.389999,74.989998,117.470001,34.48,165.25,117.150002,91.339996,122.190002,37.259998,47.310001,28.370001,905.099976,919.950012,93.220001,13.692785,19.040001,120.760002,142.100006,34.509998,136.759995,27.309999,90.800003,158.619995,133.100006,82.889999,72.25,86.889999,30.75,165.0,37.919998,162.589996,48.880001,56.259998,59.82,51.310001,69.910004,104.589996,31.200001,99.980003,29.65,30.75,77.269997,67.139999,80.08000200000002,102.919998,101.809998,89.43,18.969999,64.68,32.099998
450,163.800003,129.649994,152.050003,82.129997,105.279999,223.330002,111.269997,45.720001,44.0,80.099998,63.529999,241.559998,32.59,93.830002,31.469999,31.26,69.58000200000001,76.41999799999998,119.419998,35.139999,168.169998,117.919998,91.949997,123.040001,37.740002,48.48,28.549999,920.049988,935.669983,93.940002,13.871218,19.200001,121.559998,143.259995,34.75,137.78999299999998,27.42,92.169998,162.429993,133.929993,84.0,73.010002,86.980003,31.65,169.5,37.98,165.5,49.5,56.59,61.049999,52.23,70.760002,105.5,31.360001,101.800003,29.700001,30.950001,78.629997,67.720001,81.209999,103.699997,101.540001,88.75,19.02,65.949997,32.23
451,163.639999,130.0,154.360001,84.339996,106.489998,226.0,113.629997,46.630001,45.43,80.5,66.0,246.619995,32.900002,94.940002,32.099998,31.370001,69.839996,77.220001,122.0,35.849998,170.399994,118.339996,92.720001,123.739998,38.529999,48.240002,28.780001,931.76001,946.299988,95.0,13.948797,19.26,122.449997,143.020004,34.939999,140.070007,27.620001,93.949997,165.619995,134.199997,85.839996,74.029999,87.900002,31.610001,175.449997,38.459999,166.5,49.880001,56.810001,62.0,52.259998,73.190002,106.5,31.799999,104.010002,30.0,31.309999,79.099998,68.5,82.440002,104.059998,103.0,90.300003,19.049999,66.480003,32.349998
452,164.800003,130.949997,155.759995,83.970001,106.529999,225.949997,114.629997,47.279999,45.189999,80.980003,65.660004,252.330002,33.27,95.75,32.220001,31.6,70.849998,78.5,121.269997,36.200001,172.399994,119.910004,93.150002,124.190002,38.02,47.009998,28.82,941.130005,957.469971,95.790001,14.13,19.08,123.519997,142.979996,35.24000200000001,141.830002,27.85,94.099998,166.020004,133.839996,86.959999,74.709999,88.339996,32.130001,175.550003,38.82,169.949997,50.349998,57.040001,61.98,52.529999,73.389999,107.82,31.59,105.559998,30.139999,31.959999,79.769997,69.41999799999999,82.739998,104.040001,104.18,88.66999799999998,18.99,66.120003,32.34
453,163.75,130.100006,154.830002,83.739998,106.639999,224.130005,113.459999,46.860001,44.630001,80.699997,64.839996,250.119995,33.25,95.360001,32.150002,31.879999,70.57,78.07,118.800003,36.189999,171.270004,118.160004,92.099998,122.580002,38.27,47.68,28.85,933.080017,946.859985,95.139999,14.2,19.280001,123.0,143.5,35.02,141.070007,27.530001,93.940002,165.690002,132.839996,86.989998,73.339996,87.58000200000002,32.450001,173.399994,38.490002,168.380005,50.529999,56.919998,61.259998,51.860001,72.93,106.82,31.84,106.919998,29.860001,32.099998,79.41999799999998,68.589996,82.32,103.400002,103.650002,90.0,18.719999,65.790001,32.490002000000004
454,162.71000700000005,130.21000700000002,155.110001,83.209999,107.050003,220.630005,114.400002,46.23,44.700001,80.650002,65.089996,250.610001,33.130001,96.160004,31.75,32.16,70.730003,77.300003,118.769997,36.080002,170.910004,116.629997,92.389999,122.370003,38.349998,48.029999,28.719999,930.150024,943.869995,95.150002,14.29,19.34,123.379997,143.880005,35.220001,142.149994,27.26,93.730003,165.25,132.990005,86.150002,73.739998,86.660004,32.07,175.25,38.09,167.240005,51.080002,56.970001,61.740002,50.189999,73.269997,107.470001,32.849998,107.629997,29.950001,31.790001,79.58000200000002,68.900002,82.239998,103.339996,102.669998,89.949997,18.74,64.639999,32.23
455,162.089996,131.5,154.490005,82.650002,108.410004,220.550003,114.139999,46.98,44.939999,80.709999,64.300003,249.789993,33.200001,96.089996,31.959999,32.689999,71.019997,76.639999,117.199997,36.950001,171.940002,116.93,92.650002,122.93,38.16,47.57,28.639999,931.72998,944.25,94.849998,13.73,19.35,122.639999,144.100006,35.880001,140.990005,27.41,94.540001,165.330002,136.080002,86.190002,73.68,85.790001,32.470001,178.800003,38.900002,166.490005,51.189999,57.09,61.330002,50.560001,73.410004,106.709999,32.93,106.43,29.74,31.16,79.559998,69.089996,82.449997,103.709999,103.040001,90.0,18.540001,64.209999,32.16
