,ADM,CAG,CHD,CL,CLX,COST,COTY,CPB,CVS,DPS,EL,GIS,HRL,HSY,K,KHC,KMB,KO,KR,MDLZ,MKC,MNST,MO,PEP,PG,PM,SJM,STZ,SYY,TAP,TSN,WBA,WMT
476,43.240002,34.150002,47.84,73.07,128.649994,159.0,16.889999,46.610001,80.389999,87.760002,109.720001,51.73,31.690001,108.860001,62.91,78.839996,117.370003,45.389999,20.51,41.150002,97.790001,55.23,63.689999,110.169998,92.0,111.480003,105.599998,209.279999,54.060001,82.800003,71.309998,75.949997,78.779999
477,42.93,34.16,47.450001,72.809998,129.320007,157.009995,17.0,46.529999,77.050003,88.290001,109.739998,51.439999,31.719999,108.730003,62.419998,78.290001,115.669998,45.549999,20.75,41.41,98.349998,55.490002,62.830002,110.589996,92.400002,111.580002,104.379997,209.850006,54.23,83.150002,70.800003,73.360001,79.5
478,42.720001,33.619999,47.02,72.650002,128.199997,155.669998,16.83,45.669998,74.290001,88.279999,109.980003,50.419998,31.389999,108.129997,61.27,77.75,115.900002,45.599998,20.360001,40.889999,97.209999,55.459999,64.08000200000001,110.279999,92.370003,114.120003,103.25,205.380005,54.02,82.360001,70.959999,70.800003,82.68
479,42.959999,33.709999,47.48,74.440002,129.429993,157.300003,16.799999,46.299999,74.709999,88.629997,109.839996,50.970001,31.790001,109.089996,61.540001,78.059998,117.089996,45.880001,21.5,41.450001,97.540001,55.299999,65.129997,110.900002,91.089996,114.870003,103.800003,208.350006,54.119999,83.949997,70.129997,69.870003,84.58000200000002
480,43.23,33.790001000000004,47.34,74.690002,130.559998,157.869995,16.780001000000002,45.279999,73.900002,88.739998,109.580002,50.860001,31.68,109.459999,61.189999,78.349998,117.919998,45.98,20.77,41.759998,98.43,55.66,64.66999799999999,111.510002,91.410004,114.660004,104.129997,207.809998,53.77,83.91999799999998,70.040001,68.800003,85.699997
481,43.759998,34.700001,47.73,75.480003,131.25,157.419998,16.77,46.240002,74.110001,89.150002,109.860001,51.450001,31.799999,110.199997,62.439999,78.550003,117.779999,46.25,21.16,42.0,99.129997,56.009998,65.58000200000001,112.730003,92.699997,114.959999,106.470001,208.070007,54.439999,84.720001,70.949997,68.989998,86.239998
482,43.970001,34.27,47.939999,75.889999,131.300003,159.380005,17.0,46.169998,72.5,89.16999799999998,111.75,51.529999,31.790001,110.220001,61.889999,77.790001,118.550003,46.119999,21.290001,41.639999,98.550003,55.880001,65.050003,112.93,92.970001,114.050003,105.110001,208.639999,54.470001,83.41999799999998,70.050003,67.639999,86.58000200000002
483,43.619999,34.349998,47.66,75.5,131.800003,159.0,16.709999,46.630001,72.410004,89.440002,111.010002,51.810001,31.379999,110.769997,61.869999,77.730003,118.080002,46.529999,20.41,41.389999,99.040001,56.290001,65.220001,113.220001,93.040001,113.120003,105.510002,210.110001,54.59,82.66999799999998,70.32,67.309998,85.5
484,43.669998,34.259998,47.720001,74.82,131.809998,158.839996,16.0,46.09,72.879997,89.290001,110.690002,51.68,31.530001,110.919998,61.75,77.410004,118.720001,46.41,20.530001,40.810001,99.290001,56.349998,64.800003,111.949997,92.779999,112.620003,104.709999,213.600006,54.860001,82.989998,71.0,67.459999,86.150002
485,43.169998,33.98,47.220001,73.839996,130.5,157.139999,15.75,45.619999,74.260002,89.129997,109.459999,52.110001,31.27,110.010002,61.720001,77.0,116.790001,46.369999,20.629999,40.84,99.010002,56.220001,64.33000200000001,111.620003,91.699997,109.040001,103.980003,211.729996,54.810001,82.5,71.519997,67.769997,86.150002
486,43.43,33.84,47.209999,72.650002,129.690002,158.970001,15.85,45.5,74.980003,89.379997,109.470001,52.110001,30.540001,109.489998,61.66,76.769997,113.589996,46.580002,20.959999,40.669998,99.720001,56.18,64.489998,113.010002,89.720001,108.559998,104.330002,212.100006,54.889999,83.860001,71.610001,67.209999,86.599998
487,43.5,33.939999,46.220001,72.040001,127.650002,160.850006,15.88,46.09,76.029999,91.419998,108.980003,52.110001,30.6,109.129997,61.549999,76.879997,113.519997,46.380001,21.040001,41.139999,99.150002,56.5,64.989998,111.639999,88.629997,109.449997,104.339996,211.910004,54.93,83.5,71.620003,68.110001,87.339996
488,43.57,34.150002,46.200001,72.150002,127.970001,161.160004,15.53,46.470001,76.16999799999998,90.150002,108.809998,51.799999,30.5,109.389999,61.459999,77.120003,112.910004,46.259998,21.34,41.049999,99.169998,56.259998,64.389999,111.839996,87.370003,109.169998,105.0,211.869995,54.970001,83.410004,71.550003,67.68,88.690002
489,43.599998,34.099998,45.689999,71.730003,126.260002,161.0,15.26,46.0,76.480003,81.699997,110.290001,51.669998,30.26,108.699997,60.959999,76.730003,112.290001,46.369999,21.459999,40.919998,98.760002,56.41,64.199997,110.43,86.900002,108.410004,104.099998,213.199997,54.830002,83.440002,70.690002,70.0,87.849998
490,43.669998,33.810001,45.810001,71.769997,127.43,162.46000700000005,15.4,46.25,75.790001,85.93,111.160004,51.59,30.389999,107.470001,60.759998,77.589996,113.040001,46.32,21.25,41.299999,99.440002,56.740002,64.339996,110.669998,87.190002,107.5,103.989998,212.580002,54.619999,82.0,71.209999,69.639999,88.660004
491,43.029999,33.43,45.360001,70.400002,127.650002,160.800003,15.23,47.66,73.889999,86.279999,111.330002,51.799999,30.33,102.760002,60.419998,76.82,112.980003,46.130001,20.6,40.380001,98.910004,56.380001,65.550003,110.410004,87.529999,106.660004,104.089996,212.020004,54.549999,80.150002,71.379997,66.57,88.139999
492,42.91,33.91,45.220001,70.139999,126.769997,161.990005,14.87,47.919998,68.769997,85.779999,111.610001,51.759998,30.27,104.330002,60.07,77.199997,111.82,46.0,20.41,40.459999,99.5,56.860001,64.75,110.360001,86.910004,105.709999,103.099998,213.919998,54.599998,78.199997,71.150002,64.449997,87.940002
493,40.740002,33.799999,44.810001,69.349998,125.699997,159.839996,15.03,46.810001,68.360001,85.519997,111.150002,51.060001,30.52,105.209999,62.490002,76.18,111.519997,45.919998,20.700001,42.330002,98.669998,57.0,63.990002,110.239998,86.489998,104.75,103.400002,214.25,54.68,79.239998,72.33000200000002,66.220001,86.860001
494,40.970001,34.259998,45.389999,70.720001,128.850006,161.970001,15.48,47.57,68.82,86.019997,120.150002,51.98,30.969999,106.57,62.639999,77.709999,111.900002,45.75,20.76,41.849998,99.940002,58.34,64.559998,109.760002,86.33000200000002,104.779999,105.870003,219.369995,55.52,81.589996,73.160004,65.339996,87.07
495,40.5,33.869999,46.07,70.629997,127.660004,163.729996,15.21,47.5,69.139999,86.040001,121.669998,51.970001,31.040001,106.410004,62.84,76.839996,112.059998,45.810001,21.309999,41.259998,99.730003,57.91,64.57,109.910004,86.779999,103.709999,105.120003,215.52999900000003,55.75,80.75,73.33000200000002,67.370003,88.279999
496,40.130001,33.790001000000004,45.43,70.980003,129.470001,164.160004,14.45,46.610001,69.300003,85.58000200000002,120.43,51.610001,31.290001,106.419998,62.439999,77.870003,111.5,45.970001,21.299999,41.16,98.010002,57.209999,64.029999,110.139999,86.779999,103.0,103.199997,214.520004,56.0,79.150002,72.860001,66.849998,89.019997
